studentId,disciplineName
af5bea41-ccc9-4c8f-8115-3ed0b4062960,Redes de Computadores
9d1aff46-de6a-4e68-a286-3aa3d4b5856b,Programação I
9d1aff46-de6a-4e68-a286-3aa3d4b5856b,Banco de Dados
9d1aff46-de6a-4e68-a286-3aa3d4b5856b,Engenharia de Software
9d1aff46-de6a-4e68-a286-3aa3d4b5856b,Redes de Computadores
9d1aff46-de6a-4e68-a286-3aa3d4b5856b,Sistemas Operacionais
9d1aff46-de6a-4e68-a286-3aa3d4b5856b,Web Development
9d1aff46-de6a-4e68-a286-3aa3d4b5856b,Inteligência Artificial
3da6dad8-2c65-4dc7-92cf-ebcb1b08f981,Programação I
3da6dad8-2c65-4dc7-92cf-ebcb1b08f981,Banco de Dados
3da6dad8-2c65-4dc7-92cf-ebcb1b08f981,Engenharia de Software
3da6dad8-2c65-4dc7-92cf-ebcb1b08f981,Redes de Computadores
3da6dad8-2c65-4dc7-92cf-ebcb1b08f981,Sistemas Operacionais
3da6dad8-2c65-4dc7-92cf-ebcb1b08f981,Web Development
3da6dad8-2c65-4dc7-92cf-ebcb1b08f981,Inteligência Artificial
3da6dad8-2c65-4dc7-92cf-ebcb1b08f981,Projeto Integrador
68300744-bdf0-48f9-adcf-8bbef5de5cde,Programação I
68300744-bdf0-48f9-adcf-8bbef5de5cde,Banco de Dados
68300744-bdf0-48f9-adcf-8bbef5de5cde,Engenharia de Software
68300744-bdf0-48f9-adcf-8bbef5de5cde,Redes de Computadores
68300744-bdf0-48f9-adcf-8bbef5de5cde,Sistemas Operacionais
c69ecb91-c67f-4094-93b7-22132c50a3e2,Programação I
c69ecb91-c67f-4094-93b7-22132c50a3e2,Banco de Dados
c69ecb91-c67f-4094-93b7-22132c50a3e2,Engenharia de Software
85fd9009-8c5b-4c8d-9f48-b5511972f9ba,Programação I
85fd9009-8c5b-4c8d-9f48-b5511972f9ba,Banco de Dados
85fd9009-8c5b-4c8d-9f48-b5511972f9ba,Engenharia de Software
fe3e537e-765a-4456-bbd5-16c85fa164c8,Programação I
fe3e537e-765a-4456-bbd5-16c85fa164c8,Banco de Dados
fe3e537e-765a-4456-bbd5-16c85fa164c8,Engenharia de Software
fe3e537e-765a-4456-bbd5-16c85fa164c8,Redes de Computadores
fe3e537e-765a-4456-bbd5-16c85fa164c8,Sistemas Operacionais
fe3e537e-765a-4456-bbd5-16c85fa164c8,Web Development
fe3e537e-765a-4456-bbd5-16c85fa164c8,Inteligência Artificial
731b66ee-b702-4296-8c53-44a76c1d5651,Programação I
731b66ee-b702-4296-8c53-44a76c1d5651,Banco de Dados
731b66ee-b702-4296-8c53-44a76c1d5651,Engenharia de Software
e028bd16-69b6-4bc7-807f-a71dec5254dc,Programação I
e028bd16-69b6-4bc7-807f-a71dec5254dc,Banco de Dados
e028bd16-69b6-4bc7-807f-a71dec5254dc,Engenharia de Software
d63e37b5-1217-48a6-b8eb-f388bb7d4251,Programação I
d63e37b5-1217-48a6-b8eb-f388bb7d4251,Banco de Dados
12717a16-f34d-43a8-b968-0ca3e071381b,Programação I
6ce03ec6-63b5-4e9a-be37-7f05afb4973a,Programação I
6ce03ec6-63b5-4e9a-be37-7f05afb4973a,Banco de Dados
6ce03ec6-63b5-4e9a-be37-7f05afb4973a,Engenharia de Software
6ce03ec6-63b5-4e9a-be37-7f05afb4973a,Redes de Computadores
6ce03ec6-63b5-4e9a-be37-7f05afb4973a,Sistemas Operacionais
6ce03ec6-63b5-4e9a-be37-7f05afb4973a,Web Development
6ce03ec6-63b5-4e9a-be37-7f05afb4973a,Inteligência Artificial
ad3172a7-0fec-464b-877d-07c822323cea,Programação I
ad3172a7-0fec-464b-877d-07c822323cea,Banco de Dados
ad3172a7-0fec-464b-877d-07c822323cea,Engenharia de Software
ad3172a7-0fec-464b-877d-07c822323cea,Redes de Computadores
ad3172a7-0fec-464b-877d-07c822323cea,Sistemas Operacionais
cd95f08f-d4ad-4d1c-b0ea-962dcfee2438,Programação I
cd95f08f-d4ad-4d1c-b0ea-962dcfee2438,Banco de Dados
cd95f08f-d4ad-4d1c-b0ea-962dcfee2438,Engenharia de Software
cd95f08f-d4ad-4d1c-b0ea-962dcfee2438,Redes de Computadores
cd95f08f-d4ad-4d1c-b0ea-962dcfee2438,Sistemas Operacionais
6067af02-3c3a-4e16-8429-39f383e30255,Programação I
6067af02-3c3a-4e16-8429-39f383e30255,Banco de Dados
5ff6ccbd-820f-49df-b1ab-1bba489a5117,Programação I
5ff6ccbd-820f-49df-b1ab-1bba489a5117,Banco de Dados
5ff6ccbd-820f-49df-b1ab-1bba489a5117,Engenharia de Software
5ff6ccbd-820f-49df-b1ab-1bba489a5117,Redes de Computadores
5ff6ccbd-820f-49df-b1ab-1bba489a5117,Sistemas Operacionais
5ff6ccbd-820f-49df-b1ab-1bba489a5117,Web Development
5ff6ccbd-820f-49df-b1ab-1bba489a5117,Inteligência Artificial
fe298b89-401c-47c2-8419-e866ce598672,Programação I
fe298b89-401c-47c2-8419-e866ce598672,Banco de Dados
fe298b89-401c-47c2-8419-e866ce598672,Engenharia de Software
fe298b89-401c-47c2-8419-e866ce598672,Redes de Computadores
fe298b89-401c-47c2-8419-e866ce598672,Sistemas Operacionais
6d3658cc-232f-46fc-8bfe-2826527f2ad8,Programação I
6d3658cc-232f-46fc-8bfe-2826527f2ad8,Banco de Dados
6d3658cc-232f-46fc-8bfe-2826527f2ad8,Engenharia de Software
6d3658cc-232f-46fc-8bfe-2826527f2ad8,Redes de Computadores
6d3658cc-232f-46fc-8bfe-2826527f2ad8,Sistemas Operacionais
f890b14b-deba-4b81-b0f0-253fa2856cef,Programação I
f890b14b-deba-4b81-b0f0-253fa2856cef,Banco de Dados
f890b14b-deba-4b81-b0f0-253fa2856cef,Engenharia de Software
2fccb02b-3f4a-445b-8654-da17cae7019e,Programação I
2fccb02b-3f4a-445b-8654-da17cae7019e,Banco de Dados
2fccb02b-3f4a-445b-8654-da17cae7019e,Engenharia de Software
e7b1aa28-0776-49c1-be39-da6f27290a00,Programação I
e7b1aa28-0776-49c1-be39-da6f27290a00,Banco de Dados
e7b1aa28-0776-49c1-be39-da6f27290a00,Engenharia de Software
e7b1aa28-0776-49c1-be39-da6f27290a00,Redes de Computadores
e7b1aa28-0776-49c1-be39-da6f27290a00,Sistemas Operacionais
e7b1aa28-0776-49c1-be39-da6f27290a00,Web Development
e7b1aa28-0776-49c1-be39-da6f27290a00,Inteligência Artificial
f92b85d9-f1eb-4a57-af48-99a9055e54dc,Programação I
f92b85d9-f1eb-4a57-af48-99a9055e54dc,Banco de Dados
f92b85d9-f1eb-4a57-af48-99a9055e54dc,Engenharia de Software
f92b85d9-f1eb-4a57-af48-99a9055e54dc,Redes de Computadores
f92b85d9-f1eb-4a57-af48-99a9055e54dc,Sistemas Operacionais
909a1096-218b-476d-8e19-f8c19c14f48d,Programação I
909a1096-218b-476d-8e19-f8c19c14f48d,Banco de Dados
909a1096-218b-476d-8e19-f8c19c14f48d,Engenharia de Software
909a1096-218b-476d-8e19-f8c19c14f48d,Redes de Computadores
2107f7ed-cb65-47df-b1d6-c4261e54bbf6,Programação I
2107f7ed-cb65-47df-b1d6-c4261e54bbf6,Banco de Dados
2107f7ed-cb65-47df-b1d6-c4261e54bbf6,Engenharia de Software
2107f7ed-cb65-47df-b1d6-c4261e54bbf6,Redes de Computadores
2107f7ed-cb65-47df-b1d6-c4261e54bbf6,Sistemas Operacionais
2107f7ed-cb65-47df-b1d6-c4261e54bbf6,Web Development
2107f7ed-cb65-47df-b1d6-c4261e54bbf6,Inteligência Artificial
2107f7ed-cb65-47df-b1d6-c4261e54bbf6,Projeto Integrador
fb9def25-908f-441f-a1f4-0b1bd0c5b5bd,Programação I
fb9def25-908f-441f-a1f4-0b1bd0c5b5bd,Banco de Dados
fb9def25-908f-441f-a1f4-0b1bd0c5b5bd,Engenharia de Software
fb9def25-908f-441f-a1f4-0b1bd0c5b5bd,Redes de Computadores
fb9def25-908f-441f-a1f4-0b1bd0c5b5bd,Sistemas Operacionais
fb9def25-908f-441f-a1f4-0b1bd0c5b5bd,Web Development
e9dff276-6f94-419b-9d7c-a75f7e6d04f7,Programação I
e9dff276-6f94-419b-9d7c-a75f7e6d04f7,Banco de Dados
e9dff276-6f94-419b-9d7c-a75f7e6d04f7,Engenharia de Software
e9dff276-6f94-419b-9d7c-a75f7e6d04f7,Redes de Computadores
e9dff276-6f94-419b-9d7c-a75f7e6d04f7,Sistemas Operacionais
e9dff276-6f94-419b-9d7c-a75f7e6d04f7,Web Development
d67f7216-a0c8-4262-a477-7269de2b8b47,Programação I
f06198e5-316b-4d95-b502-933db068c12f,Programação I
f06198e5-316b-4d95-b502-933db068c12f,Banco de Dados
f06198e5-316b-4d95-b502-933db068c12f,Engenharia de Software
f06198e5-316b-4d95-b502-933db068c12f,Redes de Computadores
69931b9e-1f22-4b26-82de-40a0ebbe0664,Programação I
69931b9e-1f22-4b26-82de-40a0ebbe0664,Banco de Dados
69931b9e-1f22-4b26-82de-40a0ebbe0664,Engenharia de Software
69931b9e-1f22-4b26-82de-40a0ebbe0664,Redes de Computadores
69931b9e-1f22-4b26-82de-40a0ebbe0664,Sistemas Operacionais
69931b9e-1f22-4b26-82de-40a0ebbe0664,Web Development
fdc5c99e-ffc0-4596-ad80-81a681f0c766,Programação I
fdc5c99e-ffc0-4596-ad80-81a681f0c766,Banco de Dados
fdc5c99e-ffc0-4596-ad80-81a681f0c766,Engenharia de Software
fdc5c99e-ffc0-4596-ad80-81a681f0c766,Redes de Computadores
fdc5c99e-ffc0-4596-ad80-81a681f0c766,Sistemas Operacionais
fdc5c99e-ffc0-4596-ad80-81a681f0c766,Web Development
e90b05fc-e116-41cd-b8da-e4023fdc9762,Programação I
e90b05fc-e116-41cd-b8da-e4023fdc9762,Banco de Dados
e90b05fc-e116-41cd-b8da-e4023fdc9762,Engenharia de Software
e90b05fc-e116-41cd-b8da-e4023fdc9762,Redes de Computadores
e90b05fc-e116-41cd-b8da-e4023fdc9762,Sistemas Operacionais
eb660cb5-cd06-4264-85f2-140af85e8c2e,Programação I
eb660cb5-cd06-4264-85f2-140af85e8c2e,Banco de Dados
eb660cb5-cd06-4264-85f2-140af85e8c2e,Engenharia de Software
eb660cb5-cd06-4264-85f2-140af85e8c2e,Redes de Computadores
a6c513fb-ab04-4332-9219-c9c3d4fa773f,Programação I
a6c513fb-ab04-4332-9219-c9c3d4fa773f,Banco de Dados
a6c513fb-ab04-4332-9219-c9c3d4fa773f,Engenharia de Software
d6bfda28-1a20-452e-9778-4b29ef14c0ab,Programação I
d6bfda28-1a20-452e-9778-4b29ef14c0ab,Banco de Dados
d6bfda28-1a20-452e-9778-4b29ef14c0ab,Engenharia de Software
d6bfda28-1a20-452e-9778-4b29ef14c0ab,Redes de Computadores
d6bfda28-1a20-452e-9778-4b29ef14c0ab,Sistemas Operacionais
d6bfda28-1a20-452e-9778-4b29ef14c0ab,Web Development
e1afd929-8e80-41a0-8e29-fce77d459baf,Programação I
e1afd929-8e80-41a0-8e29-fce77d459baf,Banco de Dados
e1afd929-8e80-41a0-8e29-fce77d459baf,Engenharia de Software
e1afd929-8e80-41a0-8e29-fce77d459baf,Redes de Computadores
fa4b8096-bedc-4289-9bec-cf346c61ebe8,Programação I
fa4b8096-bedc-4289-9bec-cf346c61ebe8,Banco de Dados
fa4b8096-bedc-4289-9bec-cf346c61ebe8,Engenharia de Software
0f7c05bc-47db-4def-b62e-44dcb9e4b1da,Programação I
0f7c05bc-47db-4def-b62e-44dcb9e4b1da,Banco de Dados
0f7c05bc-47db-4def-b62e-44dcb9e4b1da,Engenharia de Software
0f7c05bc-47db-4def-b62e-44dcb9e4b1da,Redes de Computadores
0f7c05bc-47db-4def-b62e-44dcb9e4b1da,Sistemas Operacionais
0f7c05bc-47db-4def-b62e-44dcb9e4b1da,Web Development
0f7c05bc-47db-4def-b62e-44dcb9e4b1da,Inteligência Artificial
0f7c05bc-47db-4def-b62e-44dcb9e4b1da,Projeto Integrador
6e992e6e-1fa2-44ca-b785-1438a75c897e,Programação I
6e992e6e-1fa2-44ca-b785-1438a75c897e,Banco de Dados
6e992e6e-1fa2-44ca-b785-1438a75c897e,Engenharia de Software
6e992e6e-1fa2-44ca-b785-1438a75c897e,Redes de Computadores
6e992e6e-1fa2-44ca-b785-1438a75c897e,Sistemas Operacionais
6e992e6e-1fa2-44ca-b785-1438a75c897e,Web Development
6e992e6e-1fa2-44ca-b785-1438a75c897e,Inteligência Artificial
6d823f2e-c54c-4243-97ff-6966a27ff15b,Programação I
6d823f2e-c54c-4243-97ff-6966a27ff15b,Banco de Dados
6d823f2e-c54c-4243-97ff-6966a27ff15b,Engenharia de Software
6d823f2e-c54c-4243-97ff-6966a27ff15b,Redes de Computadores
6d823f2e-c54c-4243-97ff-6966a27ff15b,Sistemas Operacionais
6d823f2e-c54c-4243-97ff-6966a27ff15b,Web Development
ff0af52b-cba8-405b-916e-f17c46686652,Programação I
5684ccfc-4a6c-4255-ae91-8bc8d3a36de1,Programação I
7c54b69c-a531-4d15-b74c-8c2b255ee315,Programação I
7c54b69c-a531-4d15-b74c-8c2b255ee315,Banco de Dados
7c54b69c-a531-4d15-b74c-8c2b255ee315,Engenharia de Software
b756d21a-209c-4aca-8945-7260b6681d0e,Programação I
b756d21a-209c-4aca-8945-7260b6681d0e,Banco de Dados
b756d21a-209c-4aca-8945-7260b6681d0e,Engenharia de Software
b756d21a-209c-4aca-8945-7260b6681d0e,Redes de Computadores
b756d21a-209c-4aca-8945-7260b6681d0e,Sistemas Operacionais
b756d21a-209c-4aca-8945-7260b6681d0e,Web Development
b756d21a-209c-4aca-8945-7260b6681d0e,Inteligência Artificial
b756d21a-209c-4aca-8945-7260b6681d0e,Projeto Integrador
bbb7f274-a003-4f85-9399-6eb40880450a,Programação I
bbb7f274-a003-4f85-9399-6eb40880450a,Banco de Dados
bbb7f274-a003-4f85-9399-6eb40880450a,Engenharia de Software
bbb7f274-a003-4f85-9399-6eb40880450a,Redes de Computadores
bbb7f274-a003-4f85-9399-6eb40880450a,Sistemas Operacionais
bbb7f274-a003-4f85-9399-6eb40880450a,Web Development
4d5655b9-236b-435f-9aae-36cdf4ea53b7,Programação I
4d5655b9-236b-435f-9aae-36cdf4ea53b7,Banco de Dados
f6d3ccb7-8084-41ec-9c75-82d1a389640c,Programação I
f6d3ccb7-8084-41ec-9c75-82d1a389640c,Banco de Dados
f6d3ccb7-8084-41ec-9c75-82d1a389640c,Engenharia de Software
f6d3ccb7-8084-41ec-9c75-82d1a389640c,Redes de Computadores
f6d3ccb7-8084-41ec-9c75-82d1a389640c,Sistemas Operacionais
3ab69023-bd04-4ad1-8f2a-99159ca1a348,Programação I
3ab69023-bd04-4ad1-8f2a-99159ca1a348,Banco de Dados
3ab69023-bd04-4ad1-8f2a-99159ca1a348,Engenharia de Software
3ab69023-bd04-4ad1-8f2a-99159ca1a348,Redes de Computadores
3ab69023-bd04-4ad1-8f2a-99159ca1a348,Sistemas Operacionais
3ab69023-bd04-4ad1-8f2a-99159ca1a348,Web Development
3ab69023-bd04-4ad1-8f2a-99159ca1a348,Inteligência Artificial
3ab69023-bd04-4ad1-8f2a-99159ca1a348,Projeto Integrador
dae1051f-070d-40ed-b141-33586448bcdb,Programação I
dae1051f-070d-40ed-b141-33586448bcdb,Banco de Dados
dae1051f-070d-40ed-b141-33586448bcdb,Engenharia de Software
dae1051f-070d-40ed-b141-33586448bcdb,Redes de Computadores
8d81759c-e314-4bbc-b60d-c36bce4da3fc,Programação I
8d81759c-e314-4bbc-b60d-c36bce4da3fc,Banco de Dados
8d81759c-e314-4bbc-b60d-c36bce4da3fc,Engenharia de Software
8d81759c-e314-4bbc-b60d-c36bce4da3fc,Redes de Computadores
8d81759c-e314-4bbc-b60d-c36bce4da3fc,Sistemas Operacionais
8d81759c-e314-4bbc-b60d-c36bce4da3fc,Web Development
8d81759c-e314-4bbc-b60d-c36bce4da3fc,Inteligência Artificial
3b2a3eb6-45b7-4326-adba-c743c3f3546e,Programação I
3b2a3eb6-45b7-4326-adba-c743c3f3546e,Banco de Dados
3b2a3eb6-45b7-4326-adba-c743c3f3546e,Engenharia de Software
3b2a3eb6-45b7-4326-adba-c743c3f3546e,Redes de Computadores
3b2a3eb6-45b7-4326-adba-c743c3f3546e,Sistemas Operacionais
3b2a3eb6-45b7-4326-adba-c743c3f3546e,Web Development
3b2a3eb6-45b7-4326-adba-c743c3f3546e,Inteligência Artificial
9919bbc0-40c2-474e-a329-c67361a6b054,Programação I
9919bbc0-40c2-474e-a329-c67361a6b054,Banco de Dados
e3999430-d4de-40e6-8934-502545854c55,Programação I
e3999430-d4de-40e6-8934-502545854c55,Banco de Dados
3f0602f0-30a8-4aa9-afca-42ac1efbbfaa,Programação I
3f0602f0-30a8-4aa9-afca-42ac1efbbfaa,Banco de Dados
3f0602f0-30a8-4aa9-afca-42ac1efbbfaa,Engenharia de Software
3f0602f0-30a8-4aa9-afca-42ac1efbbfaa,Redes de Computadores
2581f725-bbe1-4867-9dec-986cc414850b,Programação I
2581f725-bbe1-4867-9dec-986cc414850b,Banco de Dados
2581f725-bbe1-4867-9dec-986cc414850b,Engenharia de Software
2581f725-bbe1-4867-9dec-986cc414850b,Redes de Computadores
0dda7501-7e39-46fe-be86-cc40772f8b81,Programação I
0dda7501-7e39-46fe-be86-cc40772f8b81,Banco de Dados
0dda7501-7e39-46fe-be86-cc40772f8b81,Engenharia de Software
6dd11602-41eb-45ca-a312-247ad5ddad29,Programação I
a658296b-253b-47bb-9c42-cac7ab9dafe1,Programação I
a658296b-253b-47bb-9c42-cac7ab9dafe1,Banco de Dados
a658296b-253b-47bb-9c42-cac7ab9dafe1,Engenharia de Software
a658296b-253b-47bb-9c42-cac7ab9dafe1,Redes de Computadores
a286ccc9-72da-4af2-b512-8043cbe1a6eb,Programação I
b19755e7-46fb-428c-a061-353e2ce79473,Programação I
b19755e7-46fb-428c-a061-353e2ce79473,Banco de Dados
b19755e7-46fb-428c-a061-353e2ce79473,Engenharia de Software
b19755e7-46fb-428c-a061-353e2ce79473,Redes de Computadores
05c5bce1-c041-43e3-9e77-2fbcaa208451,Programação I
05c5bce1-c041-43e3-9e77-2fbcaa208451,Banco de Dados
05c5bce1-c041-43e3-9e77-2fbcaa208451,Engenharia de Software
05c5bce1-c041-43e3-9e77-2fbcaa208451,Redes de Computadores
fb598b68-d9f1-4b5e-9824-5a03b0c6dda0,Programação I
fcbf0de4-fbc4-4b22-bb18-e2f77894c3d0,Programação I
fcbf0de4-fbc4-4b22-bb18-e2f77894c3d0,Banco de Dados
fcbf0de4-fbc4-4b22-bb18-e2f77894c3d0,Engenharia de Software
fcbf0de4-fbc4-4b22-bb18-e2f77894c3d0,Redes de Computadores
fcbf0de4-fbc4-4b22-bb18-e2f77894c3d0,Sistemas Operacionais
fcbf0de4-fbc4-4b22-bb18-e2f77894c3d0,Web Development
57558b53-7714-441e-b6fd-aa9b0fa435ea,Programação I
57558b53-7714-441e-b6fd-aa9b0fa435ea,Banco de Dados
57558b53-7714-441e-b6fd-aa9b0fa435ea,Engenharia de Software
57558b53-7714-441e-b6fd-aa9b0fa435ea,Redes de Computadores
57558b53-7714-441e-b6fd-aa9b0fa435ea,Sistemas Operacionais
57558b53-7714-441e-b6fd-aa9b0fa435ea,Web Development
45af7611-e3e9-498b-b667-b332dd42b135,Programação I
45af7611-e3e9-498b-b667-b332dd42b135,Banco de Dados
45af7611-e3e9-498b-b667-b332dd42b135,Engenharia de Software
45af7611-e3e9-498b-b667-b332dd42b135,Redes de Computadores
45af7611-e3e9-498b-b667-b332dd42b135,Sistemas Operacionais
45af7611-e3e9-498b-b667-b332dd42b135,Web Development
45af7611-e3e9-498b-b667-b332dd42b135,Inteligência Artificial
45af7611-e3e9-498b-b667-b332dd42b135,Projeto Integrador
605f99d0-367c-4da4-8cb0-23797ce09217,Programação I
605f99d0-367c-4da4-8cb0-23797ce09217,Banco de Dados
1c2f7191-0b6f-4689-b160-55acda68b583,Programação I
1c2f7191-0b6f-4689-b160-55acda68b583,Banco de Dados
1c2f7191-0b6f-4689-b160-55acda68b583,Engenharia de Software
1c2f7191-0b6f-4689-b160-55acda68b583,Redes de Computadores
1c2f7191-0b6f-4689-b160-55acda68b583,Sistemas Operacionais
1c2f7191-0b6f-4689-b160-55acda68b583,Web Development
1c2f7191-0b6f-4689-b160-55acda68b583,Inteligência Artificial
1c2f7191-0b6f-4689-b160-55acda68b583,Projeto Integrador
56513ef7-0732-4ba7-b63b-d6d8c7cd5d5e,Programação I
56513ef7-0732-4ba7-b63b-d6d8c7cd5d5e,Banco de Dados
56513ef7-0732-4ba7-b63b-d6d8c7cd5d5e,Engenharia de Software
f6e05bb7-9955-43e0-bf54-1992f62dae74,Programação I
b44ddbd7-fa75-41ec-823d-e020d0f365bc,Programação I
b44ddbd7-fa75-41ec-823d-e020d0f365bc,Banco de Dados
b44ddbd7-fa75-41ec-823d-e020d0f365bc,Engenharia de Software
b44ddbd7-fa75-41ec-823d-e020d0f365bc,Redes de Computadores
b44ddbd7-fa75-41ec-823d-e020d0f365bc,Sistemas Operacionais
b44ddbd7-fa75-41ec-823d-e020d0f365bc,Web Development
b44ddbd7-fa75-41ec-823d-e020d0f365bc,Inteligência Artificial
616086ec-7b36-44a7-bb50-86010cca1f4d,Programação I
616086ec-7b36-44a7-bb50-86010cca1f4d,Banco de Dados
616086ec-7b36-44a7-bb50-86010cca1f4d,Engenharia de Software
616086ec-7b36-44a7-bb50-86010cca1f4d,Redes de Computadores
616086ec-7b36-44a7-bb50-86010cca1f4d,Sistemas Operacionais
616086ec-7b36-44a7-bb50-86010cca1f4d,Web Development
616086ec-7b36-44a7-bb50-86010cca1f4d,Inteligência Artificial
380b4b08-7c75-41b1-8dcc-cdc501bd9e23,Programação I
2625a334-f09e-438a-95e3-6232a02f6c2b,Programação I
44a08a03-901a-4869-a3bb-1e004867c4fd,Programação I
44a08a03-901a-4869-a3bb-1e004867c4fd,Banco de Dados
95bd4bbf-3e46-4405-9fd4-588bc706df74,Programação I
95bd4bbf-3e46-4405-9fd4-588bc706df74,Banco de Dados
95bd4bbf-3e46-4405-9fd4-588bc706df74,Engenharia de Software
95bd4bbf-3e46-4405-9fd4-588bc706df74,Redes de Computadores
95bd4bbf-3e46-4405-9fd4-588bc706df74,Sistemas Operacionais
95bd4bbf-3e46-4405-9fd4-588bc706df74,Web Development
95bd4bbf-3e46-4405-9fd4-588bc706df74,Inteligência Artificial
95bd4bbf-3e46-4405-9fd4-588bc706df74,Projeto Integrador
5cb783f6-fc15-455b-86f8-aa445f044df8,Programação I
5cb783f6-fc15-455b-86f8-aa445f044df8,Banco de Dados
5cb783f6-fc15-455b-86f8-aa445f044df8,Engenharia de Software
3955b56f-b994-44c0-9195-91cfde30926f,Programação I
3955b56f-b994-44c0-9195-91cfde30926f,Banco de Dados
3955b56f-b994-44c0-9195-91cfde30926f,Engenharia de Software
3955b56f-b994-44c0-9195-91cfde30926f,Redes de Computadores
3955b56f-b994-44c0-9195-91cfde30926f,Sistemas Operacionais
3955b56f-b994-44c0-9195-91cfde30926f,Web Development
3955b56f-b994-44c0-9195-91cfde30926f,Inteligência Artificial
a3e66d86-a551-4bdb-a936-117708bd7e0f,Programação I
a3e66d86-a551-4bdb-a936-117708bd7e0f,Banco de Dados
a3e66d86-a551-4bdb-a936-117708bd7e0f,Engenharia de Software
a3e66d86-a551-4bdb-a936-117708bd7e0f,Redes de Computadores
a3e66d86-a551-4bdb-a936-117708bd7e0f,Sistemas Operacionais
a3e66d86-a551-4bdb-a936-117708bd7e0f,Web Development
a3e66d86-a551-4bdb-a936-117708bd7e0f,Inteligência Artificial
a3e66d86-a551-4bdb-a936-117708bd7e0f,Projeto Integrador
8d0173c5-8191-4813-8696-10575d6838c6,Programação I
8d0173c5-8191-4813-8696-10575d6838c6,Banco de Dados
8d0173c5-8191-4813-8696-10575d6838c6,Engenharia de Software
8d0173c5-8191-4813-8696-10575d6838c6,Redes de Computadores
8d0173c5-8191-4813-8696-10575d6838c6,Sistemas Operacionais
bba975c1-821d-477d-91d5-2f3239055fde,Programação I
bba975c1-821d-477d-91d5-2f3239055fde,Banco de Dados
76d3cfd8-222d-4cce-8ecd-6a9b455293d8,Programação I
76d3cfd8-222d-4cce-8ecd-6a9b455293d8,Banco de Dados
0f796c92-0af7-42eb-b34e-b775de6dc4a9,Programação I
0f796c92-0af7-42eb-b34e-b775de6dc4a9,Banco de Dados
0f796c92-0af7-42eb-b34e-b775de6dc4a9,Engenharia de Software
2cb7efd8-557f-4012-a5e1-00fcfc500a42,Programação I
2cb7efd8-557f-4012-a5e1-00fcfc500a42,Banco de Dados
9bd2abe0-e193-4ebb-a969-369fe1349afd,Programação I
9bd2abe0-e193-4ebb-a969-369fe1349afd,Banco de Dados
9bd2abe0-e193-4ebb-a969-369fe1349afd,Engenharia de Software
f5c9e343-ce55-4fd7-9d02-e9858a0e7cb5,Programação I
f5c9e343-ce55-4fd7-9d02-e9858a0e7cb5,Banco de Dados
f5c9e343-ce55-4fd7-9d02-e9858a0e7cb5,Engenharia de Software
f5c9e343-ce55-4fd7-9d02-e9858a0e7cb5,Redes de Computadores
f5c9e343-ce55-4fd7-9d02-e9858a0e7cb5,Sistemas Operacionais
f5c9e343-ce55-4fd7-9d02-e9858a0e7cb5,Web Development
dc2b4420-6434-40ee-bd34-b66d9d46b6b8,Programação I
dc2b4420-6434-40ee-bd34-b66d9d46b6b8,Banco de Dados
dc2b4420-6434-40ee-bd34-b66d9d46b6b8,Engenharia de Software
d07eb6e6-1930-45f1-8054-2ef5cfcb6889,Programação I
d07eb6e6-1930-45f1-8054-2ef5cfcb6889,Banco de Dados
d07eb6e6-1930-45f1-8054-2ef5cfcb6889,Engenharia de Software
d07eb6e6-1930-45f1-8054-2ef5cfcb6889,Redes de Computadores
d07eb6e6-1930-45f1-8054-2ef5cfcb6889,Sistemas Operacionais
d07eb6e6-1930-45f1-8054-2ef5cfcb6889,Web Development
2a811d43-6836-4d2a-8afa-2faf52ea0a7f,Programação I
3e7485d6-c332-4911-8fb5-d799f09dcf00,Programação I
3e7485d6-c332-4911-8fb5-d799f09dcf00,Banco de Dados
3e7485d6-c332-4911-8fb5-d799f09dcf00,Engenharia de Software
3e7485d6-c332-4911-8fb5-d799f09dcf00,Redes de Computadores
3e7485d6-c332-4911-8fb5-d799f09dcf00,Sistemas Operacionais
0aa222d9-d0ce-40da-aa02-976f62518f74,Programação I
0aa222d9-d0ce-40da-aa02-976f62518f74,Banco de Dados
0aa222d9-d0ce-40da-aa02-976f62518f74,Engenharia de Software
0aa222d9-d0ce-40da-aa02-976f62518f74,Redes de Computadores
0aa222d9-d0ce-40da-aa02-976f62518f74,Sistemas Operacionais
0aa222d9-d0ce-40da-aa02-976f62518f74,Web Development
0aa222d9-d0ce-40da-aa02-976f62518f74,Inteligência Artificial
0aa222d9-d0ce-40da-aa02-976f62518f74,Projeto Integrador
633f4735-d685-44d0-acb8-204c2cb706f0,Programação I
2b94c5a7-9138-4c8e-9a52-5839a561556e,Programação I
12324652-e0a9-40d5-98bb-f5cc410fa679,Programação I
12324652-e0a9-40d5-98bb-f5cc410fa679,Banco de Dados
3a54eb7e-9b05-4c78-b510-c6259b1c3a26,Programação I
b64e8d96-222d-4c0d-a9f8-d8ed034c286d,Programação I
b64e8d96-222d-4c0d-a9f8-d8ed034c286d,Banco de Dados
b02274a6-204e-46d4-8a77-e58973263dd3,Programação I
d5e1004d-a800-46f4-bfe3-19f64b1809af,Programação I
d5e1004d-a800-46f4-bfe3-19f64b1809af,Banco de Dados
d5e1004d-a800-46f4-bfe3-19f64b1809af,Engenharia de Software
